3,Andorra la Vella,Andorra la Vella,Andorra
1369,Arapiraca,Alagoas,Brazil
1370,Araguaína,Tocantins,Brazil
1371,Aracati,Ceará,Brazil
1372,Aquiraz,Ceará,Brazil
1373,Apodi,Rio Grande do Norte,Brazil
1374,Ananindeua,Pará,Brazil
1375,Amaraji,Pernambuco,Brazil
1376,Altos,Piauí,Brazil
1377,Altamira,Pará,Brazil
1378,Almeirim,Pará,Brazil
1379,Alenquer,Pará,Brazil
1380,Alagoa Grande,Paraíba,Brazil
1381,Águas Belas,Pernambuco,Brazil
1382,Água Preta,Pernambuco,Brazil
1383,Afogados da Ingazeira,Pernambuco,Brazil
1384,Açu,Rio Grande do Norte,Brazil
1385,Acopiara,Ceará,Brazil
1386,Acaraú,Ceará,Brazil
1387,Abreu e Lima,Pernambuco,Brazil
1388,Abaetetuba,Pará,Brazil
1389,Xique Xique,Bahia,Brazil
1390,Xanxerê,Santa Catarina,Brazil
1391,Votuporanga,São Paulo,Brazil
1392,Votorantim,São Paulo,Brazil
1393,Volta Redonda,Rio de Janeiro,Brazil
1394,Vitória da Conquista,Bahia,Brazil
1395,Vitória,Espírito Santo,Brazil
1396,Visconde do Rio Branco,Minas Gerais,Brazil
1397,Viradouro,São Paulo,Brazil
1398,Vinhedo,São Paulo,Brazil
1399,Vila Velha,Espírito Santo,Brazil
1400,Videira,Santa Catarina,Brazil
1401,Viçosa,Minas Gerais,Brazil
1402,Viana,Espírito Santo,Brazil
1403,Viamão,Rio Grande do Sul,Brazil
1404,Vespasiano,Minas Gerais,Brazil
1405,Veranópolis,Rio Grande do Sul,Brazil
1406,Vera Cruz,Bahia,Brazil
1407,Wenceslau Braz,Paraná,Brazil
1408,Venâncio Aires,Rio Grande do Sul,Brazil
1409,Vazante,Minas Gerais,Brazil
1410,Vassouras,Rio de Janeiro,Brazil
1411,Várzea Paulista,São Paulo,Brazil
1412,Várzea Grande,Mato Grosso,Brazil
1413,Várzea da Palma,Minas Gerais,Brazil
1414,Varginha,Minas Gerais,Brazil
1415,Vargem Grande do Sul,São Paulo,Brazil
1416,Valparaíso,São Paulo,Brazil
1417,Valinhos,São Paulo,Brazil
1418,Valença,Rio de Janeiro,Brazil
1419,Valença,Bahia,Brazil
1420,Vacaria,Rio Grande do Sul,Brazil
1421,Uruguaiana,Rio Grande do Sul,Brazil
1422,Uruçuca,Bahia,Brazil
1423,Uruaçu,Goiás,Brazil
1424,União da Vitória,Paraná,Brazil
1425,Unaí,Minas Gerais,Brazil
1426,Una,Bahia,Brazil
1427,Umuarama,Paraná,Brazil
1428,Uberlândia,Minas Gerais,Brazil
1429,Uberaba,Minas Gerais,Brazil
1430,Ubatuba,São Paulo,Brazil
1431,Ubatã,Bahia,Brazil
1432,Ubaitaba,Bahia,Brazil
1433,Ubá,Minas Gerais,Brazil
1434,Tupanciretã,Rio Grande do Sul,Brazil
1435,Tupaciguara,Minas Gerais,Brazil
1436,Tupã,São Paulo,Brazil
1437,Tucano,Bahia,Brazil
1438,Tubarão,Santa Catarina,Brazil
1439,Trindade,Goiás,Brazil
1440,Três Rios,Rio de Janeiro,Brazil
1441,Três Pontas,Minas Gerais,Brazil
1442,Três Passos,Rio Grande do Sul,Brazil
1443,Três Lagoas,Mato Grosso do Sul,Brazil
1444,Três de Maio,Rio Grande do Sul,Brazil
1445,Três Coroas,Rio Grande do Sul,Brazil
1446,Três Corações,Minas Gerais,Brazil
1447,Tremembé,São Paulo,Brazil
1448,Tramandaí,Rio Grande do Sul,Brazil
1449,Torres,Rio Grande do Sul,Brazil
1450,Toledo,Paraná,Brazil
1451,Tobias Barreto,Sergipe,Brazil
1452,Timóteo,Minas Gerais,Brazil
1453,Timbó,Santa Catarina,Brazil
1454,Tijucas,Santa Catarina,Brazil
1455,Tietê,São Paulo,Brazil
1456,Teutônia,Rio Grande do Sul,Brazil
1457,Teresópolis,Rio de Janeiro,Brazil
1458,Teófilo Otoni,Minas Gerais,Brazil
1459,Teodoro Sampaio,São Paulo,Brazil
1460,Telêmaco Borba,Paraná,Brazil
1461,Taubaté,São Paulo,Brazil
1462,Tatuí,São Paulo,Brazil
1463,Taquarituba,São Paulo,Brazil
1464,Taquaritinga,São Paulo,Brazil
1465,Taquari,Rio Grande do Sul,Brazil
1466,Taquara,Rio Grande do Sul,Brazil
1467,Tapiramutá,Bahia,Brazil
1468,Tapes,Rio Grande do Sul,Brazil
1469,Tanguá,Rio de Janeiro,Brazil
1470,Tanabi,São Paulo,Brazil
1471,Tambaú,São Paulo,Brazil
1472,Taiobeiras,Minas Gerais,Brazil
1473,Taboão da Serra,São Paulo,Brazil
1474,Suzano,São Paulo,Brazil
1475,Sumaré,São Paulo,Brazil
1476,Sorocaba,São Paulo,Brazil
1477,Soledade,Rio Grande do Sul,Brazil
1478,Socorro,São Paulo,Brazil
1479,Sobradinho,Bahia,Brazil
1480,Simão Dias,Sergipe,Brazil
1481,Silva Jardim,Rio de Janeiro,Brazil
1482,Sidrolândia,Mato Grosso do Sul,Brazil
1483,Sete Lagoas,Minas Gerais,Brazil
1484,Sertãozinho,São Paulo,Brazil
1485,Serrinha,Bahia,Brazil
1486,Serra Negra,São Paulo,Brazil
1487,Serrana,São Paulo,Brazil
1488,Serra,Espírito Santo,Brazil
1489,Seropédica,Rio de Janeiro,Brazil
1490,Senhor do Bonfim,Bahia,Brazil
1491,Senador Canedo,Goiás,Brazil
1492,Seabra,Bahia,Brazil
1493,Schroeder,Santa Catarina,Brazil
1494,Saubara,Bahia,Brazil
1495,Sarzedo,Minas Gerais,Brazil
1496,Sarandi,Rio Grande do Sul,Brazil
1497,Sarandi,Paraná,Brazil
1498,Saquarema,Rio de Janeiro,Brazil
1499,Sapucaia,Rio Grande do Sul,Brazil
1500,Sapiranga,Rio Grande do Sul,Brazil
1501,São Vicente,São Paulo,Brazil
1502,São Sepé,Rio Grande do Sul,Brazil
1503,São Sebastião do Passé,Bahia,Brazil
1504,São Sebastião do Paraíso,Minas Gerais,Brazil
1505,São Sebastião do Caí,Rio Grande do Sul,Brazil
1506,São Sebastião,São Paulo,Brazil
1507,São Roque,São Paulo,Brazil
1508,São Pedro da Aldeia,Rio de Janeiro,Brazil
1509,São Pedro,São Paulo,Brazil
1510,São Paulo,São Paulo,Brazil
1511,São Miguel do Iguaçu,Paraná,Brazil
1512,São Miguel do Araguaia,Goiás,Brazil
1513,São Mateus do Sul,Paraná,Brazil
1514,São Mateus,Espírito Santo,Brazil
1515,São Marcos,Rio Grande do Sul,Brazil
1516,São Manuel,São Paulo,Brazil
1517,São Luiz Gonzaga,Rio Grande do Sul,Brazil
1518,São Luís de Montes Belos,Goiás,Brazil
1519,São Lourenço do Sul,Rio Grande do Sul,Brazil
1520,São Lourenço,Minas Gerais,Brazil
1521,São Leopoldo,Rio Grande do Sul,Brazil
1522,São José dos Pinhais,Paraná,Brazil
1523,São José dos Campos,São Paulo,Brazil
1524,São José do Rio Preto,São Paulo,Brazil
1525,São José do Rio Pardo,São Paulo,Brazil
1526,São José,Santa Catarina,Brazil
1527,São Joaquim da Barra,São Paulo,Brazil
1528,São Joaquim,Santa Catarina,Brazil
1529,São João Nepomuceno,Minas Gerais,Brazil
1530,São João de Meriti,Rio de Janeiro,Brazil
1531,São João del Rei,Minas Gerais,Brazil
1532,São João da Boa Vista,São Paulo,Brazil
1533,São João da Barra,Rio de Janeiro,Brazil
1534,São Jerônimo,Rio Grande do Sul,Brazil
1535,São Gotardo,Minas Gerais,Brazil
1536,São Gonçalo do Sapucaí,Minas Gerais,Brazil
1537,São Gabriel,Rio Grande do Sul,Brazil
1538,São Francisco do Sul,Santa Catarina,Brazil
1539,São Francisco do Conde,Bahia,Brazil
1540,São Francisco,Minas Gerais,Brazil
1541,São Fidélis,Rio de Janeiro,Brazil
1542,São Cristóvão,Sergipe,Brazil
1543,São Carlos,São Paulo,Brazil
1544,São Caetano do Sul,São Paulo,Brazil
1545,São Borja,Rio Grande do Sul,Brazil
1546,São Bernardo do Campo,São Paulo,Brazil
1547,São Bento do Sul,Santa Catarina,Brazil
1548,Santos Dumont,Minas Gerais,Brazil
1549,Santos,São Paulo,Brazil
1550,Santo Estêvão,Bahia,Brazil
1551,Santo Antônio do Monte,Minas Gerais,Brazil
1552,Santo Antônio do Amparo,Minas Gerais,Brazil
1553,Santo Antônio de Posse,São Paulo,Brazil
1554,Santo Antônio de Pádua,Rio de Janeiro,Brazil
1555,Santo Antônio de Jesus,Bahia,Brazil
1556,Santo Antônio da Platina,Paraná,Brazil
1557,Santo Ângelo,Rio Grande do Sul,Brazil
1558,Santo André,São Paulo,Brazil
1559,Santo Anastácio,São Paulo,Brazil
1560,Santo Amaro da Imperatriz,Santa Catarina,Brazil
1561,Santo Amaro,Bahia,Brazil
1562,Santiago,Rio Grande do Sul,Brazil
1563,Santa Vitória do Palmar,Rio Grande do Sul,Brazil
1564,Santa Rosa de Viterbo,São Paulo,Brazil
1565,Santa Rosa,Rio Grande do Sul,Brazil
1566,Santa Rita do Sapucaí,Minas Gerais,Brazil
1567,Santa Rita do Passa Quatro,São Paulo,Brazil
1568,Santana do Paraíso,Minas Gerais,Brazil
1569,Santana do Livramento,Rio Grande do Sul,Brazil
1570,Santana de Parnaíba,São Paulo,Brazil
1571,Santa Maria da Vitória,Bahia,Brazil
1572,Santa Maria,Rio Grande do Sul,Brazil
1573,Santa Luzia,Minas Gerais,Brazil
1574,Santaluz,Bahia,Brazil
1575,Santa Isabel,São Paulo,Brazil
1576,Santa Helena de Goiás,Goiás,Brazil
1577,Santa Gertrudes,São Paulo,Brazil
1578,Santa Fé do Sul,São Paulo,Brazil
1579,Santa Cruz do Sul,Rio Grande do Sul,Brazil
1580,Santa Cruz do Rio Pardo,São Paulo,Brazil
1581,Santa Cruz das Palmeiras,São Paulo,Brazil
1582,Santa Cruz Cabrália,Bahia,Brazil
1583,Santa Cecília,Santa Catarina,Brazil
1584,Santa Bárbara d'Oeste,São Paulo,Brazil
1585,Salvador,Bahia,Brazil
1586,Salto de Pirapora,São Paulo,Brazil
1587,Salto,São Paulo,Brazil
1588,Salinas,Minas Gerais,Brazil
1589,Sacramento,Minas Gerais,Brazil
1590,Ruy Barbosa,Bahia,Brazil
1591,Rubiataba,Goiás,Brazil
1592,Rosário do Sul,Rio Grande do Sul,Brazil
1593,Rondonópolis,Mato Grosso,Brazil
1594,Rolante,Rio Grande do Sul,Brazil
1595,Rolândia,Paraná,Brazil
1596,Rio Verde de Mato Grosso,Mato Grosso do Sul,Brazil
1597,Rio Real,Bahia,Brazil
1598,Rio Pardo,Rio Grande do Sul,Brazil
1599,Rio Negro,Paraná,Brazil
1600,Rio Negrinho,Santa Catarina,Brazil
1601,Rio Grande da Serra,São Paulo,Brazil
1602,Rio Grande,Rio Grande do Sul,Brazil
1603,Rio do Sul,Santa Catarina,Brazil
1604,Rio de Janeiro,Rio de Janeiro,Brazil
1605,Rio das Pedras,São Paulo,Brazil
1606,Rio das Ostras,Rio de Janeiro,Brazil
1607,Rio Claro,São Paulo,Brazil
1608,Rio Brilhante,Mato Grosso do Sul,Brazil
1609,Rio Branco do Sul,Paraná,Brazil
1610,Rio Bonito,Rio de Janeiro,Brazil
1611,Ribeirão Preto,São Paulo,Brazil
1612,Ribeirão Pires,São Paulo,Brazil
1613,Ribeirão das Neves,Minas Gerais,Brazil
1614,Ribeirão da Ilha,Santa Catarina,Brazil
1615,Ribeira do Pombal,Bahia,Brazil
1616,Riachão do Jacuípe,Bahia,Brazil
1617,Resplendor,Minas Gerais,Brazil
1618,Resende,Rio de Janeiro,Brazil
1619,Registro,São Paulo,Brazil
1620,Regente Feijó,São Paulo,Brazil
1621,Rancharia,São Paulo,Brazil
1622,Quirinópolis,Goiás,Brazil
1623,Queimados,Rio de Janeiro,Brazil
1624,Quatro Barras,Paraná,Brazil
1625,Quaraí,Rio Grande do Sul,Brazil
1626,Prudentópolis,Paraná,Brazil
1627,Propriá,Sergipe,Brazil
1628,Promissão,São Paulo,Brazil
1629,Presidente Venceslau,São Paulo,Brazil
1630,Presidente Prudente,São Paulo,Brazil
1631,Presidente Epitácio,São Paulo,Brazil
1632,Prata,Minas Gerais,Brazil
1633,Praia Grande,São Paulo,Brazil
1634,Prado,Bahia,Brazil
1635,Pouso Alegre,Minas Gerais,Brazil
1636,Posse,Goiás,Brazil
1637,Porto União,Santa Catarina,Brazil
1638,Porto Seguro,Bahia,Brazil
1639,Porto Ferreira,São Paulo,Brazil
1640,Porto Feliz,São Paulo,Brazil
1641,Porto Alegre,Rio Grande do Sul,Brazil
1642,Portão,Rio Grande do Sul,Brazil
1643,Porangatu,Goiás,Brazil
1644,Pontes e Lacerda,Mato Grosso,Brazil
1645,Ponte Nova,Minas Gerais,Brazil
1646,Ponta Porã,Mato Grosso do Sul,Brazil
1647,Pontal,São Paulo,Brazil
1648,Ponta Grossa,Paraná,Brazil
1649,Pompéu,Minas Gerais,Brazil
1650,Pompéia,São Paulo,Brazil
1651,Pomerode,Santa Catarina,Brazil
1652,Poços de Caldas,Minas Gerais,Brazil
1653,Poconé,Mato Grosso,Brazil
1654,Poções,Bahia,Brazil
1655,Poá,São Paulo,Brazil
1656,Planaltina,Goiás,Brazil
1657,Piúma,Espírito Santo,Brazil
1658,Piuí,Minas Gerais,Brazil
1659,Pitangui,Minas Gerais,Brazil
1660,Pitangueiras,São Paulo,Brazil
1661,Pitanga,Paraná,Brazil
1662,Piritiba,Bahia,Brazil
1663,Pires do Rio,Goiás,Brazil
1664,Piraquara,Paraná,Brazil
1665,Pirapozinho,São Paulo,Brazil
1666,Pirapora,Minas Gerais,Brazil
1667,Pirajuí,São Paulo,Brazil
1668,Piraju,São Paulo,Brazil
1669,Piraí do Sul,Paraná,Brazil
1670,Piraí,Rio de Janeiro,Brazil
1671,Pirassununga,São Paulo,Brazil
1672,Piracicaba,São Paulo,Brazil
1673,Piracanjuba,Goiás,Brazil
1674,Piracaia,São Paulo,Brazil
1675,Pinheiral,Rio de Janeiro,Brazil
1676,Pinhão,Paraná,Brazil
1677,Espírito Santo do Pinhal,São Paulo,Brazil
1678,Pindobaçu,Bahia,Brazil
1679,Pindamonhangaba,São Paulo,Brazil
1680,Pilar do Sul,São Paulo,Brazil
1681,Piedade,São Paulo,Brazil
1682,Petrópolis,Rio de Janeiro,Brazil
1683,Peruíbe,São Paulo,Brazil
1684,Pereira Barreto,São Paulo,Brazil
1685,Perdões,Minas Gerais,Brazil
1686,Penha,Santa Catarina,Brazil
1687,Penedo,Alagoas,Brazil
1688,Penápolis,São Paulo,Brazil
1689,Pelotas,Rio Grande do Sul,Brazil
1690,Pedro Leopoldo,Minas Gerais,Brazil
1691,Pedreira,São Paulo,Brazil
1692,Pedra Azul,Minas Gerais,Brazil
1693,Pederneiras,São Paulo,Brazil
1694,Paulínia,São Paulo,Brazil
1695,Patrocínio,Minas Gerais,Brazil
1696,Patos de Minas,Minas Gerais,Brazil
1697,Pato Branco,Paraná,Brazil
1698,Paty do Alferes,Rio de Janeiro,Brazil
1699,Passos,Minas Gerais,Brazil
1700,Passo Fundo,Rio Grande do Sul,Brazil
1701,Parobé,Rio Grande do Sul,Brazil
1702,Paraty,Rio de Janeiro,Brazil
1703,Paranavaí,Paraná,Brazil
1704,Paranapanema,São Paulo,Brazil
1705,Paranaíba,Mato Grosso do Sul,Brazil
1706,Paranaguá,Paraná,Brazil
1707,Paraíba do Sul,Rio de Janeiro,Brazil
1708,Paraguaçu Paulista,São Paulo,Brazil
1709,Paraguaçu,Minas Gerais,Brazil
1710,Pará de Minas,Minas Gerais,Brazil
1711,Paracatu,Minas Gerais,Brazil
1712,Paracambi,Rio de Janeiro,Brazil
1713,Panambi,Rio Grande do Sul,Brazil
1714,Palotina,Paraná,Brazil
1715,Palmital,São Paulo,Brazil
1716,Palmeira das Missões,Rio Grande do Sul,Brazil
1717,Palmeira,Paraná,Brazil
1718,Palmas,Paraná,Brazil
1719,Palhoça,Santa Catarina,Brazil
1720,Paiçandu,Paraná,Brazil
1721,Padre Bernardo,Goiás,Brazil
1722,Ouro Preto,Minas Gerais,Brazil
1723,Ouro Branco,Minas Gerais,Brazil
1724,Ourinhos,São Paulo,Brazil
1725,Osvaldo Cruz,São Paulo,Brazil
1726,Osório,Rio Grande do Sul,Brazil
1727,Osasco,São Paulo,Brazil
1728,Orleans,Santa Catarina,Brazil
1729,Orlândia,São Paulo,Brazil
1730,Oliveira,Minas Gerais,Brazil
1731,Olímpia,São Paulo,Brazil
1732,Novo Horizonte,São Paulo,Brazil
1733,Novo Hamburgo,Rio Grande do Sul,Brazil
1734,Nova Viçosa,Bahia,Brazil
1735,Nova Venécia,Espírito Santo,Brazil
1736,Nova Prata,Rio Grande do Sul,Brazil
1737,Nova Petrópolis,Rio Grande do Sul,Brazil
1738,Nova Olímpia,Mato Grosso,Brazil
1739,Nova Odessa,São Paulo,Brazil
1740,Nova Lima,Minas Gerais,Brazil
1741,Nova Iguaçu,Rio de Janeiro,Brazil
1742,Nova Granada,São Paulo,Brazil
1743,Nova Friburgo,Rio de Janeiro,Brazil
1744,Nova Era,Minas Gerais,Brazil
1745,Nossa Senhora do Socorro,Sergipe,Brazil
1746,Nossa Senhora da Glória,Sergipe,Brazil
1747,Niterói,Rio de Janeiro,Brazil
1748,Niquelândia,Goiás,Brazil
1749,Nilópolis,Rio de Janeiro,Brazil
1750,Nerópolis,Goiás,Brazil
1751,Nepomuceno,Minas Gerais,Brazil
1752,Nazaré,Bahia,Brazil
1753,Naviraí,Mato Grosso do Sul,Brazil
1754,Navegantes,Santa Catarina,Brazil
1755,Nanuque,Minas Gerais,Brazil
1756,Muzambinho,Minas Gerais,Brazil
1757,Muritiba,Bahia,Brazil
1758,Muriaé,Minas Gerais,Brazil
1759,Mucuri,Bahia,Brazil
1760,Morro do Chapéu,Bahia,Brazil
1761,Morro Agudo,São Paulo,Brazil
1762,Morrinhos,Goiás,Brazil
1763,Montes Claros,Minas Gerais,Brazil
1764,Monte Santo de Minas,Minas Gerais,Brazil
1765,Montenegro,Rio Grande do Sul,Brazil
1766,Monte Mor,São Paulo,Brazil
1767,Monte Carmelo,Minas Gerais,Brazil
1768,Monte Azul Paulista,São Paulo,Brazil
1769,Monte Aprazível,São Paulo,Brazil
1770,Monte Alto,São Paulo,Brazil
1771,Mongaguá,São Paulo,Brazil
1772,Mogi Mirim,São Paulo,Brazil
1773,Mogi-Gaucu,São Paulo,Brazil
1774,Mogi das Cruzes,São Paulo,Brazil
1775,Mococa,São Paulo,Brazil
1776,Mirandopólis,São Paulo,Brazil
1777,Miracema,Rio de Janeiro,Brazil
1778,Mineiros,Goiás,Brazil
1779,Miguel Pereira,Rio de Janeiro,Brazil
1780,Miguelópolis,São Paulo,Brazil
1781,Mendes,Rio de Janeiro,Brazil
1782,Medianeira,Paraná,Brazil
1783,Medeiros Neto,Bahia,Brazil
1784,Mauá,São Paulo,Brazil
1785,Matozinhos,Minas Gerais,Brazil
1786,Mateus Leme,Minas Gerais,Brazil
1787,Matão,São Paulo,Brazil
1788,Mata de São João,Bahia,Brazil
1789,Mascote,Bahia,Brazil
1790,Martinópolis,São Paulo,Brazil
1791,Maringá,Paraná,Brazil
1792,Marília,São Paulo,Brazil
1793,Maricá,Rio de Janeiro,Brazil
1794,Mariana,Minas Gerais,Brazil
1795,Marialva,Paraná,Brazil
1796,Marechal Cândido Rondon,Paraná,Brazil
1797,Marau,Rio Grande do Sul,Brazil
1798,Marataizes,Espírito Santo,Brazil
1799,Maragogipe,Bahia,Brazil
1800,Maracás,Bahia,Brazil
1801,Maracaju,Mato Grosso do Sul,Brazil
1802,Manhumirim,Minas Gerais,Brazil
1803,Manhuaçu,Minas Gerais,Brazil
1804,Mangaratiba,Rio de Janeiro,Brazil
1805,Mandaguari,Paraná,Brazil
1806,Mairiporã,São Paulo,Brazil
1807,Mairinque,São Paulo,Brazil
1808,Mafra,Santa Catarina,Brazil
1809,Machado,Minas Gerais,Brazil
1810,Macatuba,São Paulo,Brazil
1811,Macaé,Rio de Janeiro,Brazil
1812,Luziânia,Goiás,Brazil
1813,Lucas,Mato Grosso,Brazil
1814,Louveira,São Paulo,Brazil
1815,Lorena,São Paulo,Brazil
1816,Londrina,Paraná,Brazil
1817,Loanda,Paraná,Brazil
1818,Livramento do Brumado,Bahia,Brazil
1819,Lins,São Paulo,Brazil
1820,Linhares,Espírito Santo,Brazil
1821,Limeira,São Paulo,Brazil
1822,Leopoldina,Minas Gerais,Brazil
1823,Lençóis Paulista,São Paulo,Brazil
1824,Leme,São Paulo,Brazil
1825,Lavras,Minas Gerais,Brazil
1826,Laranjeiras do Sul,Paraná,Brazil
1827,Laranjeiras,Sergipe,Brazil
1828,Laranjal Paulista,São Paulo,Brazil
1829,Lapa,Paraná,Brazil
1830,Lajinha,Minas Gerais,Brazil
1831,Lages,Santa Catarina,Brazil
1832,Lajeado,Rio Grande do Sul,Brazil
1833,Laguna,Santa Catarina,Brazil
1834,Lagoa Vermelha,Rio Grande do Sul,Brazil
1835,Lagoa Santa,Minas Gerais,Brazil
1836,Lagoa da Prata,Minas Gerais,Brazil
1837,Lagarto,Sergipe,Brazil
1838,Ladário,Mato Grosso do Sul,Brazil
1839,Jundiaí,São Paulo,Brazil
1840,Júlio de Castilhos,Rio Grande do Sul,Brazil
1841,Juiz de Fora,Minas Gerais,Brazil
1842,Juatuba,Minas Gerais,Brazil
1843,José Bonifácio,São Paulo,Brazil
1844,Joinville,Santa Catarina,Brazil
1845,João Pinheiro,Minas Gerais,Brazil
1846,João Monlevade,Minas Gerais,Brazil
1847,Joaçaba,Santa Catarina,Brazil
1848,Jeremoabo,Bahia,Brazil
1849,Jequitinhonha,Minas Gerais,Brazil
1850,Jequié,Bahia,Brazil
1851,Jaú,São Paulo,Brazil
1852,Jataí,Goiás,Brazil
1853,Jarinu,São Paulo,Brazil
1854,Jardinópolis,São Paulo,Brazil
1855,Jardim,Mato Grosso do Sul,Brazil
1856,Jaraguá do Sul,Santa Catarina,Brazil
1857,Jaraguá,Goiás,Brazil
1858,Japeri,Rio de Janeiro,Brazil
1859,Januária,Minas Gerais,Brazil
1860,Jandira,São Paulo,Brazil
1861,Jandaia do Sul,Paraná,Brazil
1862,Janaúba,Minas Gerais,Brazil
1863,Jales,São Paulo,Brazil
1864,Jaguariúna,São Paulo,Brazil
1865,Jaguariaíva,Paraná,Brazil
1866,Jaguarari,Bahia,Brazil
1867,Jaguarão,Rio Grande do Sul,Brazil
1868,Jaguaquara,Bahia,Brazil
1869,Jacutinga,Minas Gerais,Brazil
1870,Jacobina,Bahia,Brazil
1871,Jaciara,Mato Grosso,Brazil
1872,Jacarezinho,Paraná,Brazil
1873,Jacareí,São Paulo,Brazil
1874,Jaboticabal,São Paulo,Brazil
1875,Ivoti,Rio Grande do Sul,Brazil
1876,Ituverava,São Paulo,Brazil
1877,Iturama,Minas Gerais,Brazil
1878,Itupeva,São Paulo,Brazil
1879,Itumbiara,Goiás,Brazil
1880,Ituiutaba,Minas Gerais,Brazil
1881,Ituberá,Bahia,Brazil
1882,Itu,São Paulo,Brazil
1883,Itororó,Bahia,Brazil
1884,Itaúna,Minas Gerais,Brazil
1885,Itatinga,São Paulo,Brazil
1886,Itatiba,São Paulo,Brazil
1887,Itararé,São Paulo,Brazil
1888,Itaqui,Rio Grande do Sul,Brazil
1889,Itaquaquecetuba,São Paulo,Brazil
1890,Itapuranga,Goiás,Brazil
1891,Itápolis,São Paulo,Brazil
1892,Itapira,São Paulo,Brazil
1893,Itapevi,São Paulo,Brazil
1894,Itapeva,São Paulo,Brazil
1895,Itapetininga,São Paulo,Brazil
1896,Itapetinga,Bahia,Brazil
1897,Itaperuna,Rio de Janeiro,Brazil
1898,Itaperuçu,Paraná,Brazil
1899,Itapemirim,Espírito Santo,Brazil
1900,Itapema,Santa Catarina,Brazil
1901,Itapecerica da Serra,São Paulo,Brazil
1902,Itapecerica,Minas Gerais,Brazil
1903,Itaparica,Bahia,Brazil
1904,Itapaci,Goiás,Brazil
1905,Itaocara,Rio de Janeiro,Brazil
1906,Itanhaém,São Paulo,Brazil
1907,Itambé,Bahia,Brazil
1908,Itamarandiba,Minas Gerais,Brazil
1909,Itamaraju,Bahia,Brazil
1910,Itajuípe,Bahia,Brazil
1911,Itajubá,Minas Gerais,Brazil
1912,Itajaí,Santa Catarina,Brazil
1913,Itaí,São Paulo,Brazil
1914,Itaguaí,Rio de Janeiro,Brazil
1915,Itabuna,Bahia,Brazil
1916,Itaboraí,Rio de Janeiro,Brazil
1917,Itabirito,Minas Gerais,Brazil
1918,Itabira,Minas Gerais,Brazil
1919,Itaberaí,Goiás,Brazil
1920,Itaberaba,Bahia,Brazil
1921,Itabaianinha,Sergipe,Brazil
1922,Itabaiana,Sergipe,Brazil
1923,Irecê,Bahia,Brazil
1924,Irati,Paraná,Brazil
1925,Iracemápolis,São Paulo,Brazil
1926,Iporá,Goiás,Brazil
1927,Ipirá,Bahia,Brazil
1928,Ipiaú,Bahia,Brazil
1929,Iperó,São Paulo,Brazil
1930,Ipatinga,Minas Gerais,Brazil
1931,Ipameri,Goiás,Brazil
1932,Ipaba,Minas Gerais,Brazil
1933,Inhumas,Goiás,Brazil
1934,Indaiatuba,São Paulo,Brazil
1935,Indaial,Santa Catarina,Brazil
1936,Imbituva,Paraná,Brazil
1937,Imbituba,Santa Catarina,Brazil
1938,Ilhéus,Bahia,Brazil
1939,Ilha Solteira,São Paulo,Brazil
1940,Ilhabela,São Paulo,Brazil
1941,Ijuí,Rio Grande do Sul,Brazil
1942,Iguape,São Paulo,Brazil
1943,Igrejinha,Rio Grande do Sul,Brazil
1944,Igarapé,Minas Gerais,Brazil
1945,Igarapava,São Paulo,Brazil
1946,Igaraçu do Tietê,São Paulo,Brazil
1947,Içara,Santa Catarina,Brazil
1948,Ibotirama,Bahia,Brazil
1949,Ibiúna,São Paulo,Brazil
1950,Ibitinga,São Paulo,Brazil
1951,Ibirité,Minas Gerais,Brazil
1952,Ibirataia,Bahia,Brazil
1953,Ibirama,Santa Catarina,Brazil
1954,Ibiporã,Paraná,Brazil
1955,Ibicaraí,Bahia,Brazil
1956,Ibiá,Minas Gerais,Brazil
1957,Ibaté,São Paulo,Brazil
1958,Ibaiti,Paraná,Brazil
1959,Iaçu,Bahia,Brazil
1960,Hortolândia,São Paulo,Brazil
1961,Herval,Rio Grande do Sul,Brazil
1962,Gurupi,Tocantins,Brazil
1963,Guaxupé,Minas Gerais,Brazil
1964,Guarulhos,São Paulo,Brazil
1965,Guarujá,São Paulo,Brazil
1966,Guariba,São Paulo,Brazil
1967,Guaratuba,Paraná,Brazil
1968,Guaratinguetá,São Paulo,Brazil
1969,Guararema,São Paulo,Brazil
1970,Guararapes,São Paulo,Brazil
1971,Guarapuava,Paraná,Brazil
1972,Guarapari,Espírito Santo,Brazil
1973,Guaranésia,Minas Gerais,Brazil
1974,Guaramirim,Santa Catarina,Brazil
1975,Guará,São Paulo,Brazil
1976,Guaporé,Rio Grande do Sul,Brazil
1977,Guapimirim,Rio de Janeiro,Brazil
1978,Guanhães,Minas Gerais,Brazil
1979,Guanambi,Bahia,Brazil
1980,Guaíra,São Paulo,Brazil
1981,Guaçuí,Espírito Santo,Brazil
1982,Gravataí,Rio Grande do Sul,Brazil
1983,Governador Valadares,Minas Gerais,Brazil
1984,Goiatuba,Goiás,Brazil
1985,Goiás,Goiás,Brazil
1986,Goianira,Goiás,Brazil
1987,Goiânia,Goiás,Brazil
1988,Goianésia,Goiás,Brazil
1989,Gaspar,Santa Catarina,Brazil
1990,Garibaldi,Rio Grande do Sul,Brazil
1991,Garça,São Paulo,Brazil
1992,Gandu,Bahia,Brazil
1993,Frutal,Minas Gerais,Brazil
